timestamp,logs_per_second (日誌數 (logs/s) - 瞬時峰值),logs_per_second_30s (日誌數 (logs/s) - 30秒平均),redis_messages_per_second (Redis 訊息 (msg/s) - 瞬時峰值),pg_inserts_per_second (PG 插入 (rows/s) - 瞬時峰值),http_requests_per_second (HTTP 請求 (req/s) - 瞬時峰值)
2025-11-25 15:31:34,0.0,0.0,0.0,,2.0
2025-11-25 15:31:35,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:31:36,0.0,0.0,0.0,,2.0
2025-11-25 15:31:37,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:31:38,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:39,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:31:40,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:31:41,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:31:42,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:31:43,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:31:44,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:45,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:46,0.0,0.0,0.0,,2.0
2025-11-25 15:31:47,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:31:48,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:31:49,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:50,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:51,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:31:52,0.0,0.0,0.0,,1.9881422924901186
2025-11-25 15:31:53,0.0,0.0,0.0,,1.9891196834817015
2025-11-25 15:31:54,0.0,0.0,0.0,,2.0
2025-11-25 15:31:55,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:31:56,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:31:57,0.0,0.0,0.0,,2.0
2025-11-25 15:31:58,0.0,0.0,0.0,,2.0
2025-11-25 15:31:59,0.0,0.0,0.0,,2.0
2025-11-25 15:32:00,0.0,0.0,0.0,,2.0
2025-11-25 15:32:01,0.0,0.0,0.0,,2.0
2025-11-25 15:32:02,0.0,0.0,0.0,,2.0
2025-11-25 15:32:03,0.0,0.0,0.0,,2.0
2025-11-25 15:32:04,0.0,0.0,0.0,,2.0
2025-11-25 15:32:05,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:32:06,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:32:07,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:08,0.0,0.0,0.0,,2.0
2025-11-25 15:32:09,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:10,0.0,0.0,0.0,,2.0
2025-11-25 15:32:11,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:12,0.0,0.0,0.0,,2.0
2025-11-25 15:32:13,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:14,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:15,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:16,0.0,0.0,0.0,,2.0
2025-11-25 15:32:17,0.0,0.0,0.0,,2.0
2025-11-25 15:32:18,0.0,0.0,0.0,,2.0
2025-11-25 15:32:19,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:20,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:21,0.0,0.0,0.0,,2.0
2025-11-25 15:32:22,0.0,0.0,0.0,,1.9881422924901186
2025-11-25 15:32:23,0.0,0.0,0.0,,1.9881422924901186
2025-11-25 15:32:24,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:32:25,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:32:26,0.0,0.0,0.0,,2.0
2025-11-25 15:32:27,0.0,0.0,0.0,,2.0
2025-11-25 15:32:28,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:29,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:30,0.0,0.0,0.0,,2.0
2025-11-25 15:32:31,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:32,0.0,0.0,0.0,,2.0
2025-11-25 15:32:33,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:34,0.0,0.0,0.0,,2.0
2025-11-25 15:32:35,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:32:36,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:37,0.0,0.0,0.0,,2.0
2025-11-25 15:32:38,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:39,0.0,0.0,0.0,,2.0
2025-11-25 15:32:40,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:41,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:42,0.0,0.0,0.0,,2.0
2025-11-25 15:32:43,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:44,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:45,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:32:46,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:32:47,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:48,0.0,0.0,0.0,,2.0
2025-11-25 15:32:49,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:50,0.0,0.0,0.0,,2.0
2025-11-25 15:32:51,0.0,0.0,0.0,,2.0
2025-11-25 15:32:52,0.0,0.0,0.0,,1.9871668311944721
2025-11-25 15:32:53,0.0,0.0,0.0,,1.9871668311944721
2025-11-25 15:32:54,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:55,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:32:56,0.0,0.0,0.0,,2.0
2025-11-25 15:32:57,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:32:58,0.0,0.0,0.0,,2.0
2025-11-25 15:32:59,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:00,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:01,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:02,0.0,0.0,0.0,,2.0
2025-11-25 15:33:03,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:04,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:05,0.0,0.0,0.0,,2.0
2025-11-25 15:33:06,0.0,0.0,0.0,,2.0
2025-11-25 15:33:07,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:08,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:09,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:10,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:11,0.0,0.0,0.0,,2.0
2025-11-25 15:33:12,0.0,0.0,0.0,,2.0
2025-11-25 15:33:13,0.0,0.0,0.0,,2.0
2025-11-25 15:33:14,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:15,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:33:16,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:33:17,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:18,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:19,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:20,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:21,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:22,0.0,0.0,0.0,,1.99009900990099
2025-11-25 15:33:23,0.0,0.0,0.0,,1.9911000109019912
2025-11-25 15:33:24,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:33:25,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:26,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:27,0.0,0.0,0.0,,2.0
2025-11-25 15:33:28,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:29,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:30,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:31,0.0,0.0,0.0,,2.0
2025-11-25 15:33:32,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:33,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:33:34,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:35,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:33:36,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:37,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:38,0.0,0.0,0.0,,2.0
2025-11-25 15:33:39,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:33:40,0.0,0.0,0.0,,2.0
2025-11-25 15:33:41,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:33:42,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:43,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:44,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:45,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:46,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:47,0.0,0.0,0.0,,2.0
2025-11-25 15:33:48,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:49,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:33:50,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:33:51,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:52,0.0,0.0,0.0,,1.9881422924901186
2025-11-25 15:33:53,0.0,0.0,0.0,,1.9901206844827026
2025-11-25 15:33:54,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:33:55,0.0,0.0,0.0,,2.0
2025-11-25 15:33:56,0.0,0.0,0.0,,2.0
2025-11-25 15:33:57,0.0,0.0,0.0,,2.0
2025-11-25 15:33:58,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:33:59,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:00,0.0,0.0,0.0,,2.0
2025-11-25 15:34:01,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:02,0.0,0.0,0.0,,2.0
2025-11-25 15:34:03,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:04,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:05,0.0,0.0,0.0,,2.0
2025-11-25 15:34:06,0.0,0.0,0.0,,2.0
2025-11-25 15:34:07,0.0,0.0,0.0,,2.0
2025-11-25 15:34:08,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:09,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:10,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:11,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:12,0.0,0.0,0.0,,2.0
2025-11-25 15:34:13,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:14,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:15,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:16,0.0,0.0,0.0,,2.0
2025-11-25 15:34:17,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:18,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:19,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:20,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:34:21,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:22,0.0,0.0,0.0,,1.99009900990099
2025-11-25 15:34:23,0.0,0.0,0.0,,1.9891196834817015
2025-11-25 15:34:24,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:25,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:26,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:27,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:28,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:29,0.0,0.0,0.0,,2.0
2025-11-25 15:34:30,0.0,0.0,0.0,,2.0
2025-11-25 15:34:31,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:32,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:33,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:34,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:35,0.0,0.0,0.0,,2.0
2025-11-25 15:34:36,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:37,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:38,0.0,0.0,0.0,,2.0
2025-11-25 15:34:39,0.0,0.0,0.0,,2.0
2025-11-25 15:34:40,0.0,0.0,0.0,,2.0
2025-11-25 15:34:41,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:42,0.0,0.0,0.0,,2.0
2025-11-25 15:34:43,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:44,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:45,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:46,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:34:47,0.0,0.0,0.0,,2.0
2025-11-25 15:34:48,0.0,0.0,0.0,,2.0
2025-11-25 15:34:49,0.0,0.0,0.0,,2.0
2025-11-25 15:34:50,0.0,0.0,0.0,,2.0
2025-11-25 15:34:51,0.0,0.0,0.0,,2.0
2025-11-25 15:34:52,0.0,0.0,0.0,,1.9871668311944721
2025-11-25 15:34:53,0.0,0.0,0.0,,1.9881422924901186
2025-11-25 15:34:54,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:55,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:34:56,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:57,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:34:58,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:34:59,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:00,0.0,0.0,0.0,,2.0
2025-11-25 15:35:01,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:02,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:03,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:04,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:05,0.0,0.0,0.0,,2.0
2025-11-25 15:35:06,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:07,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:35:08,0.0,0.0,0.0,,2.0
2025-11-25 15:35:09,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:35:10,0.0,0.0,0.0,,2.0
2025-11-25 15:35:11,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:12,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:13,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:14,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:35:15,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:35:16,0.0,0.0,0.0,,2.0
2025-11-25 15:35:17,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:18,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:19,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:35:20,0.0,0.0,0.0,,2.0
2025-11-25 15:35:21,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:22,0.0,0.0,0.0,,1.9891000089019892
2025-11-25 15:35:23,0.0,0.0,0.0,,1.9891000089019892
2025-11-25 15:35:24,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:35:25,0.0,0.0,0.0,,2.0
2025-11-25 15:35:26,0.0,0.0,0.0,,2.0
2025-11-25 15:35:27,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:35:28,0.0,0.0,0.0,,2.0
2025-11-25 15:35:29,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:35:30,0.0,0.0,0.0,,2.0
2025-11-25 15:35:31,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:35:32,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:33,0.0,0.0,0.0,,2.0
2025-11-25 15:35:34,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:35,0.0,0.0,0.0,,2.0
2025-11-25 15:35:36,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:37,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:38,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:39,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:35:40,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:35:41,0.0,0.0,0.0,,2.0
2025-11-25 15:35:42,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:43,0.0,0.0,0.0,,2.0
2025-11-25 15:35:44,0.0,0.0,0.0,,2.0
2025-11-25 15:35:45,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:46,0.0,0.0,0.0,,2.0
2025-11-25 15:35:47,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:48,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:35:49,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:35:50,0.0,0.0,0.0,,2.0
2025-11-25 15:35:51,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:52,0.0,0.0,0.0,,1.99009900990099
2025-11-25 15:35:53,0.0,0.0,0.0,,1.9891196834817015
2025-11-25 15:35:54,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:55,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:35:56,0.0,0.0,0.0,,2.0
2025-11-25 15:35:57,0.0,0.0,0.0,,2.0
2025-11-25 15:35:58,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:35:59,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:00,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:36:01,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:02,0.0,0.0,0.0,,2.0
2025-11-25 15:36:03,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:04,0.0,0.0,0.0,,2.0
2025-11-25 15:36:05,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:36:06,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:07,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:08,0.0,0.0,0.0,,2.0
2025-11-25 15:36:09,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:10,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:11,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:12,0.0,0.0,0.0,,2.0
2025-11-25 15:36:13,0.0,0.0,0.0,,2.0
2025-11-25 15:36:14,0.0,0.0,0.0,,2.0
2025-11-25 15:36:15,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:36:16,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:36:17,0.0,0.0,0.0,,2.0
2025-11-25 15:36:18,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:36:19,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:36:20,0.0,0.0,0.0,,2.0
2025-11-25 15:36:21,0.0,0.0,0.0,,2.0
2025-11-25 15:36:22,0.0,0.0,0.0,,1.992063492063492
2025-11-25 15:36:23,0.0,0.0,0.0,,1.992063492063492
2025-11-25 15:36:24,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:25,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:26,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:27,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:28,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:29,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:30,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:31,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:32,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:33,0.0,0.0,0.0,,2.0
2025-11-25 15:36:34,0.0,0.0,0.0,,2.0
2025-11-25 15:36:35,0.0,0.0,0.0,,2.0
2025-11-25 15:36:36,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:37,0.0,0.0,0.0,,2.0
2025-11-25 15:36:38,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:39,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:40,0.0,0.0,0.0,,2.0
2025-11-25 15:36:41,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:42,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:43,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:44,0.0,0.0,0.0,,1.9980019980019983
2025-11-25 15:36:45,0.0,0.0,0.0,,2.0
2025-11-25 15:36:46,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:47,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:48,0.0,0.0,0.0,,2.001001001001001
2025-11-25 15:36:49,0.0,0.0,0.0,,2.0
2025-11-25 15:36:50,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:51,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:52,0.0,0.0,0.0,,1.994049660385311
2025-11-25 15:36:53,0.0,0.0,0.0,,1.9910644910644912
2025-11-25 15:36:54,0.0,0.0,0.0,,2.002002002002002
2025-11-25 15:36:55,0.0,0.0,0.0,,1.9990009990009991
2025-11-25 15:36:56,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:57,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:58,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:36:59,0.0,0.0,0.0,,2.0000020000020005
2025-11-25 15:37:00,,0.0,,,
2025-11-25 15:37:01,,0.0,,,
2025-11-25 15:37:02,,0.0,,,
2025-11-25 15:37:03,,0.0,,,
2025-11-25 15:37:04,,0.0,,,
2025-11-25 15:37:05,,0.0,,,
2025-11-25 15:37:06,,0.0,,,
2025-11-25 15:37:07,,0.0,,,
2025-11-25 15:37:08,,0.0,,,
2025-11-25 15:37:09,,0.0,,,
2025-11-25 15:37:10,,0.0,,,
2025-11-25 15:37:11,,0.0,,,
2025-11-25 15:37:12,,0.0,,,
2025-11-25 15:37:13,,0.0,,,
2025-11-25 15:37:14,,0.0,,,
2025-11-25 15:37:15,,0.0,,,
2025-11-25 15:37:16,,0.0,,,
2025-11-25 15:37:17,,0.0,,,
2025-11-25 15:37:18,,0.0,,,
2025-11-25 15:37:19,,0.0,,,
2025-11-25 15:37:20,,0.0,,,
2025-11-25 15:37:21,,0.0,,,
2025-11-25 15:37:22,,0.0,,,
2025-11-25 15:37:23,,0.0,,,
2025-11-25 15:37:24,,0.0,,,
